id,name,state_id,state_code,state_name,country_id,country_code,country_name,latitude,longitude,wikiDataId
7077,Rosslea,3905,QLD,Queensland,14,AU,Australia,-19.29871,146.79824,Q2167341
7081,Rothwell,3905,QLD,Queensland,14,AU,Australia,-27.21433,153.04676,Q7370522
7089,Runaway Bay,3905,QLD,Queensland,14,AU,Australia,-27.91386,153.39775,Q6270986
7090,Runcorn,3905,QLD,Queensland,14,AU,Australia,-27.59756,153.07699,Q6270986
7091,Rural View,3905,QLD,Queensland,14,AU,Australia,-21.06447,149.1646,Q6270986
7095,Russell Island,3905,QLD,Queensland,14,AU,Australia,-27.64867,153.38124,Q1835215
7105,Sadliers Crossing,3905,QLD,Queensland,14,AU,Australia,-27.61251,152.74577,Q7398007
7120,Salisbury,3905,QLD,Queensland,14,AU,Australia,-27.55145,153.0325,Q947334
7129,Samford Valley,3905,QLD,Queensland,14,AU,Australia,-27.3727,152.86699,Q21971630
7135,Sandgate,3905,QLD,Queensland,14,AU,Australia,-27.32198,153.06951,Q7416230
7140,Sandstone Point,3905,QLD,Queensland,14,AU,Australia,-27.08374,153.13235,Q1347321
7146,Sarina,3905,QLD,Queensland,14,AU,Australia,-21.4191,149.21677,Q2386484
7150,Scarborough,3905,QLD,Queensland,14,AU,Australia,-27.20118,153.10939,Q7430256
7151,Scarness,3905,QLD,Queensland,14,AU,Australia,-25.28405,152.856,Q21902281
7152,Scenic Rim,3905,QLD,Queensland,14,AU,Australia,-28.04021,152.80688,Q1065054
7183,Seven Hills,3905,QLD,Queensland,14,AU,Australia,-27.48341,153.07474,Q7457276
7186,Seventeen Mile Rocks,3905,QLD,Queensland,14,AU,Australia,-27.5507,152.95896,Q7457635
7190,Shailer Park,3905,QLD,Queensland,14,AU,Australia,-27.6498,153.17753,Q985689
7193,Sharon,3905,QLD,Queensland,14,AU,Australia,-24.87593,152.26994,Q21902574
7197,Sheldon,3905,QLD,Queensland,14,AU,Australia,-27.58436,153.20042,Q7493447
7210,Shorncliffe,3905,QLD,Queensland,14,AU,Australia,-27.32759,153.08161,Q7501507
7212,Silkstone,3905,QLD,Queensland,14,AU,Australia,-27.62126,152.78768,Q7515275
7221,Sinnamon Park,3905,QLD,Queensland,14,AU,Australia,-27.54436,152.9489,Q769649
7222,Sippy Downs,3905,QLD,Queensland,14,AU,Australia,-26.71793,153.05475,Q769649
7225,Slacks Creek,3905,QLD,Queensland,14,AU,Australia,-27.65,153.15,Q7538419
7226,Slade Point,3905,QLD,Queensland,14,AU,Australia,-21.075,149.225,Q7538462
7236,Soldiers Hill,3905,QLD,Queensland,14,AU,Australia,-20.70533,139.48988,Q7557391
7241,Somerset,3905,QLD,Queensland,14,AU,Australia,-27.01133,152.41521,Q1065025
7253,South Brisbane,3905,QLD,Queensland,14,AU,Australia,-27.48034,153.02049,Q1049706
7255,South Burnett,3905,QLD,Queensland,14,AU,Australia,-26.40077,151.60166,Q1066852
7260,South Gladstone,3905,QLD,Queensland,14,AU,Australia,-23.86221,151.26801,Q18166387
7270,South Kolan,3905,QLD,Queensland,14,AU,Australia,-24.93202,152.1679,Q7567622
7274,South Mackay,3905,QLD,Queensland,14,AU,Australia,-21.16288,149.17751,Q7567755
7275,South Maclean,3905,QLD,Queensland,14,AU,Australia,-27.79245,153.01603,Q7567755
7284,South Toowoomba,3905,QLD,Queensland,14,AU,Australia,-27.57101,151.9465,Q7568615
7285,South Townsville,3905,QLD,Queensland,14,AU,Australia,-19.26618,146.83331,Q7568615
7293,Southern Downs,3905,QLD,Queensland,14,AU,Australia,-28.50265,151.92165,Q1065065
7298,Southport,3905,QLD,Queensland,14,AU,Australia,-27.96724,153.39796,Q1002144
7299,Southside,3905,QLD,Queensland,14,AU,Australia,-26.20997,152.64719,Q7571033
7308,Spring Hill,3905,QLD,Queensland,14,AU,Australia,-27.46141,153.02311,Q7580566
7310,Springfield,3905,QLD,Queensland,14,AU,Australia,-27.65365,152.91716,Q1838932
7311,Springfield Lakes,3905,QLD,Queensland,14,AU,Australia,-27.66757,152.92488,Q7580980
7312,Springsure,3905,QLD,Queensland,14,AU,Australia,-24.11478,148.08849,Q986664
7316,Springwood,3905,QLD,Queensland,14,AU,Australia,-27.61183,153.12899,Q7581273
7322,St George,3905,QLD,Queensland,14,AU,Australia,-27.94763,148.60986,Q427374
7339,Stafford,3905,QLD,Queensland,14,AU,Australia,-27.41044,153.01105,Q7596594
7340,Stafford Heights,3905,QLD,Queensland,14,AU,Australia,-27.39354,153.0105,Q7596629
7343,Stanthorpe,3905,QLD,Queensland,14,AU,Australia,-28.65425,151.93388,Q268059
7364,Strathpine,3905,QLD,Queensland,14,AU,Australia,-27.30414,152.98977,Q2066233
7367,Stretton,3905,QLD,Queensland,14,AU,Australia,-27.62205,153.06609,Q7623514
7368,Stuart,3905,QLD,Queensland,14,AU,Australia,-19.34702,146.84378,Q7626232
7377,Sun Valley,3905,QLD,Queensland,14,AU,Australia,-23.87516,151.25752,Q7637611
7379,Sunnybank,3905,QLD,Queensland,14,AU,Australia,-27.58003,153.06064,Q4675511
7380,Sunnybank Hills,3905,QLD,Queensland,14,AU,Australia,-27.61025,153.05388,Q7640772
7381,Sunrise Beach,3905,QLD,Queensland,14,AU,Australia,-26.41646,153.10305,Q1964610
7382,Sunset,3905,QLD,Queensland,14,AU,Australia,-20.71026,139.50824,Q1964610
7386,Sunshine Beach,3905,QLD,Queensland,14,AU,Australia,-26.40579,153.10779,Q7641436
7387,Sunshine Coast,3905,QLD,Queensland,14,AU,Australia,-26.56098,152.85113,Q1065035
7391,Surfers Paradise,3905,QLD,Queensland,14,AU,Australia,-28.00274,153.42999,Q1024734
7400,Svensson Heights,3905,QLD,Queensland,14,AU,Australia,-24.88566,152.33183,Q7650190
7415,Taigum,3905,QLD,Queensland,14,AU,Australia,-27.34265,153.04444,Q7675966
7417,Tallai,3905,QLD,Queensland,14,AU,Australia,-28.06407,153.32589,Q988010
7419,Tallebudgera,3905,QLD,Queensland,14,AU,Australia,-28.15,153.43333,Q7680091
7420,Tallebudgera Valley,3905,QLD,Queensland,14,AU,Australia,-28.1927,153.35489,Q17041215
7422,Tamborine,3905,QLD,Queensland,14,AU,Australia,-27.88333,153.13333,Q2916328
7423,Tamborine Mountain,3905,QLD,Queensland,14,AU,Australia,-27.96954,153.19937,Q6924030
7427,Tanah Merah,3905,QLD,Queensland,14,AU,Australia,-27.67151,153.17019,Q7682221
7428,Tanawha,3905,QLD,Queensland,14,AU,Australia,-26.71981,153.03018,Q7682333
7430,Tannum Sands,3905,QLD,Queensland,14,AU,Australia,-23.94749,151.36749,Q7683709
7434,Tara,3905,QLD,Queensland,14,AU,Australia,-27.27613,150.45676,Q14935570
7435,Taranganba,3905,QLD,Queensland,14,AU,Australia,-23.14435,150.75139,Q7685431
7439,Taringa,3905,QLD,Queensland,14,AU,Australia,-27.49061,152.97861,Q7686107
7442,Tarragindi,3905,QLD,Queensland,14,AU,Australia,-27.52713,153.04556,Q7686638
7459,Telina,3905,QLD,Queensland,14,AU,Australia,-23.88834,151.25379,Q7695648
7467,Teneriffe,3905,QLD,Queensland,14,AU,Australia,-27.45587,153.04696,Q2784750
7478,Tewantin,3905,QLD,Queensland,14,AU,Australia,-26.39104,153.03432,Q3519303
7479,Thabeban,3905,QLD,Queensland,14,AU,Australia,-24.9,152.35,Q21900527
7484,The Gap,3905,QLD,Queensland,14,AU,Australia,-27.44187,152.93861,Q7735781
7486,The Gemfields,3905,QLD,Queensland,14,AU,Australia,-23.53014,147.79679,Q7735781
7493,The Range,3905,QLD,Queensland,14,AU,Australia,-23.392,150.49624,Q7757721
7504,Thorneside,3905,QLD,Queensland,14,AU,Australia,-27.48777,153.19821,Q12006208
7505,Thornlands,3905,QLD,Queensland,14,AU,Australia,-27.55751,153.26481,Q7796450
7511,Thursday Island,3905,QLD,Queensland,14,AU,Australia,-10.58257,142.21949,Q204511
7512,Tieri,3905,QLD,Queensland,14,AU,Australia,-23.03829,148.34463,Q7801087
7515,Tin Can Bay,3905,QLD,Queensland,14,AU,Australia,-25.91914,153.0032,Q7807732
7516,Tinana,3905,QLD,Queensland,14,AU,Australia,-25.55196,152.6659,Q7807732
7517,Tingalpa,3905,QLD,Queensland,14,AU,Australia,-27.4736,153.12704,Q7808125
7520,Tivoli,3905,QLD,Queensland,14,AU,Australia,-27.59278,152.76798,Q3991961
7524,Tolga,3905,QLD,Queensland,14,AU,Australia,-17.18557,145.47707,Q3530583
7531,Toogoolawah,3905,QLD,Queensland,14,AU,Australia,-27.08661,152.37636,Q2656217
7532,Toogoom,3905,QLD,Queensland,14,AU,Australia,-25.25637,152.69025,Q21900827
7539,Toowong,3905,QLD,Queensland,14,AU,Australia,-27.48333,152.98333,Q7824240
7540,Toowoomba,3905,QLD,Queensland,14,AU,Australia,-27.47958,151.47705,Q1067014
7542,Torquay,3905,QLD,Queensland,14,AU,Australia,-25.28496,152.87886,Q7826775
7547,Torres,3905,QLD,Queensland,14,AU,Australia,-10.57928,142.22059,Q1276697
7548,Torres Strait Island Region,3905,QLD,Queensland,14,AU,Australia,-10.20141,142.27295,Q1495808
7550,Townsville,3905,QLD,Queensland,14,AU,Australia,-19.26639,146.80569,Q190021
7551,Townview,3905,QLD,Queensland,14,AU,Australia,-20.73252,139.50482,Q190021
7565,Trinity Beach,3905,QLD,Queensland,14,AU,Australia,-16.78876,145.69682,Q7842589
7567,Trinity Park,3905,QLD,Queensland,14,AU,Australia,-16.80684,145.70549,Q7842813
7570,Trunding,3905,QLD,Queensland,14,AU,Australia,-12.63422,141.86963,Q7847627
7573,Tugun,3905,QLD,Queensland,14,AU,Australia,-28.15,153.5,Q7851674
7575,Tully,3905,QLD,Queensland,14,AU,Australia,-17.93264,145.92277,Q121706
7593,Twin Waters,3905,QLD,Queensland,14,AU,Australia,-26.63422,153.08114,Q17058309
7603,Underwood,3905,QLD,Queensland,14,AU,Australia,-27.60885,153.1113,Q2171256
7607,Upper Caboolture,3905,QLD,Queensland,14,AU,Australia,-27.11667,152.88333,Q16902405
7608,Upper Coomera,3905,QLD,Queensland,14,AU,Australia,-27.87683,153.28572,Q7898581
7611,Upper Kedron,3905,QLD,Queensland,14,AU,Australia,-27.41879,152.91777,Q7898716
7613,Upper Mount Gravatt,3905,QLD,Queensland,14,AU,Australia,-27.56128,153.08453,Q7898810
7616,Urangan,3905,QLD,Queensland,14,AU,Australia,-25.29214,152.90535,Q7899637
7617,Urraween,3905,QLD,Queensland,14,AU,Australia,-25.29522,152.82206,Q21898230
7626,Varsity Lakes,3905,QLD,Queensland,14,AU,Australia,-28.0894,153.4122,Q7916151
7635,Victoria Point,3905,QLD,Queensland,14,AU,Australia,-27.58329,153.31172,Q7926964
7639,Vincent,3905,QLD,Queensland,14,AU,Australia,-19.28341,146.76463,Q7931637
7644,Virginia,3905,QLD,Queensland,14,AU,Australia,-27.38333,153.06667,Q7934082
7647,Wacol,3905,QLD,Queensland,14,AU,Australia,-27.58333,152.93333,Q7958868
7662,Wakerley,3905,QLD,Queensland,14,AU,Australia,-27.483,153.15589,Q7961127
7665,Walkerston,3905,QLD,Queensland,14,AU,Australia,-21.16097,149.05814,Q14935589
7666,Walkervale,3905,QLD,Queensland,14,AU,Australia,-24.88266,152.35886,Q14935589
7675,Walloon,3905,QLD,Queensland,14,AU,Australia,-27.60545,152.66429,Q2252301
7679,Wamuran,3905,QLD,Queensland,14,AU,Australia,-27.03909,152.86542,Q7966967
7680,Wandal,3905,QLD,Queensland,14,AU,Australia,-23.36878,150.49381,Q7967154
7686,Wandoan,3905,QLD,Queensland,14,AU,Australia,-26.12285,149.96028,Q7967279
7698,Warana,3905,QLD,Queensland,14,AU,Australia,-26.72273,153.12688,Q7968790
7707,Warner,3905,QLD,Queensland,14,AU,Australia,-27.31222,152.94981,Q7969670
7725,Warwick,3905,QLD,Queensland,14,AU,Australia,-28.21901,152.03438,Q2118067
7730,Waterford West,3905,QLD,Queensland,14,AU,Australia,-27.69056,153.13319,Q7974059
7746,Wavell Heights,3905,QLD,Queensland,14,AU,Australia,-27.39385,153.04698,Q7975373
7754,Weipa,3905,QLD,Queensland,14,AU,Australia,-12.63671,141.87555,Q2556322
7756,Wellesley Islands,3905,QLD,Queensland,14,AU,Australia,-16.63184,139.4014,Q1756163
7759,Wellington Point,3905,QLD,Queensland,14,AU,Australia,-27.48333,153.25,Q14935592
7784,West End,3905,QLD,Queensland,14,AU,Australia,-27.47923,153.0096,Q2137835
7786,West Gladstone,3905,QLD,Queensland,14,AU,Australia,-23.86123,151.2453,Q7985168
7798,West Mackay,3905,QLD,Queensland,14,AU,Australia,-21.15467,149.16181,Q7985730
7805,West Rockhampton,3905,QLD,Queensland,14,AU,Australia,-23.37941,150.48175,Q7986390
7814,West Woombye,3905,QLD,Queensland,14,AU,Australia,-26.66644,152.92557,Q7987011
7817,Westbrook,3905,QLD,Queensland,14,AU,Australia,-27.61667,151.86667,Q13902505
7819,Westcourt,3905,QLD,Queensland,14,AU,Australia,-26.8,150.15,Q21898860
7821,Western Downs,3905,QLD,Queensland,14,AU,Australia,-26.80665,150.3859,Q1066815
7822,Westlake,3905,QLD,Queensland,14,AU,Australia,-27.54862,152.91276,Q7988962
7835,White Rock,3905,QLD,Queensland,14,AU,Australia,-16.97438,145.7633,Q7994799
7838,Whitfield,3905,QLD,Queensland,14,AU,Australia,-16.89508,145.73335,Q1502393
7839,Whitsunday,3905,QLD,Queensland,14,AU,Australia,-20.6978,148.01349,Q1069401
7840,Whitsundays,3905,QLD,Queensland,14,AU,Australia,-20.11943,148.91325,Q1069401
7865,Willow Vale,3905,QLD,Queensland,14,AU,Australia,-27.84499,153.2631,Q634933
7866,Willowbank,3905,QLD,Queensland,14,AU,Australia,-27.68215,152.67407,Q634933
7869,Wilsonton,3905,QLD,Queensland,14,AU,Australia,-27.54312,151.91684,Q8023302
7870,Wilsonton Heights,3905,QLD,Queensland,14,AU,Australia,-27.53227,151.92444,Q8023303
7871,Wilston,3905,QLD,Queensland,14,AU,Australia,-27.43218,153.01904,Q8023325
7877,Windaroo,3905,QLD,Queensland,14,AU,Australia,-27.74587,153.19339,Q8024068
7880,Windsor,3905,QLD,Queensland,14,AU,Australia,-27.43631,153.02882,Q8024534
7887,Winston,3905,QLD,Queensland,14,AU,Australia,-20.70374,139.49913,Q8025516
7890,Winton,3905,QLD,Queensland,14,AU,Australia,-22.50749,142.66199,Q1067032
7891,Wishart,3905,QLD,Queensland,14,AU,Australia,-27.55448,153.10107,Q8027569
7892,Withcott,3905,QLD,Queensland,14,AU,Australia,-27.55408,152.02432,Q8028124
7894,Witta,3905,QLD,Queensland,14,AU,Australia,-26.7,152.81667,Q8028124
7903,Wondai,3905,QLD,Queensland,14,AU,Australia,-26.3177,151.87242,Q954693
7904,Wondunna,3905,QLD,Queensland,14,AU,Australia,-25.31758,152.85912,Q954693
7906,Wongaling Beach,3905,QLD,Queensland,14,AU,Australia,-17.91327,146.09611,Q8032045
7908,Wongawallan,3905,QLD,Queensland,14,AU,Australia,-27.87553,153.22865,Q16903647
7918,Woodend,3905,QLD,Queensland,14,AU,Australia,-27.60554,152.75307,Q3569828
7919,Woodford,3905,QLD,Queensland,14,AU,Australia,-26.95291,152.77747,Q8032638
7921,Woodgate,3905,QLD,Queensland,14,AU,Australia,-25.1083,152.56254,Q8032680
7923,Woodridge,3905,QLD,Queensland,14,AU,Australia,-27.63333,153.1,Q1939663
7934,Woody Point,3905,QLD,Queensland,14,AU,Australia,-27.25608,153.10427,Q8033693
7938,Woolloongabba,3905,QLD,Queensland,14,AU,Australia,-27.48855,153.03655,Q8033858
7940,Wooloowin,3905,QLD,Queensland,14,AU,Australia,-27.42244,153.04204,Q8033906
7941,Woombye,3905,QLD,Queensland,14,AU,Australia,-26.66054,152.96947,Q3569877
7944,Woorabinda,3905,QLD,Queensland,14,AU,Australia,-24.1501,149.44977,Q2593327
7946,Woorim,3905,QLD,Queensland,14,AU,Australia,-27.06931,153.20427,Q14935598
7949,Woree,3905,QLD,Queensland,14,AU,Australia,-16.95,145.75,Q8034505
7950,Worongary,3905,QLD,Queensland,14,AU,Australia,-28.05,153.35,Q16903747
7957,Wujal Wujal,3905,QLD,Queensland,14,AU,Australia,-15.96904,145.3152,Q2594736
7959,Wulguru,3905,QLD,Queensland,14,AU,Australia,-19.3285,146.81842,Q2594736
7960,Wulkuraka,3905,QLD,Queensland,14,AU,Australia,-27.61429,152.72191,Q8039209
7964,Wurtulla,3905,QLD,Queensland,14,AU,Australia,-26.75648,153.12805,Q18034
7973,Wynnum,3905,QLD,Queensland,14,AU,Australia,-27.44527,153.15813,Q2683803
7974,Wynnum West,3905,QLD,Queensland,14,AU,Australia,-27.45824,153.15319,Q2683803
7979,Wyreema,3905,QLD,Queensland,14,AU,Australia,-27.65583,151.85532,Q8040469
7988,Yamanto,3905,QLD,Queensland,14,AU,Australia,-27.66027,152.73863,Q8047905
7991,Yandina,3905,QLD,Queensland,14,AU,Australia,-26.56165,152.95595,Q8048329
7994,Yaroomba,3905,QLD,Queensland,14,AU,Australia,-26.55126,153.09701,Q547233
7999,Yarrabah,3905,QLD,Queensland,14,AU,Australia,-16.99463,145.88058,Q660227
8000,Yarrabilba,3905,QLD,Queensland,14,AU,Australia,-27.80864,153.11163,Q660227
8004,Yarraman,3905,QLD,Queensland,14,AU,Australia,-26.84167,151.98138,Q3571889
8013,Yatala,3905,QLD,Queensland,14,AU,Australia,-27.71667,153.21667,Q8050155
8015,Yeerongpilly,3905,QLD,Queensland,14,AU,Australia,-27.53097,153.00935,Q605944
8018,Yeppoon,3905,QLD,Queensland,14,AU,Australia,-23.12683,150.74406,Q2098901
8019,Yeppoon city centre,3905,QLD,Queensland,14,AU,Australia,-23.1295,150.73639,Q2098901
8020,Yeronga,3905,QLD,Queensland,14,AU,Australia,-27.51571,153.01642,Q2098901
8027,Yorkeys Knob,3905,QLD,Queensland,14,AU,Australia,-16.80278,145.72083,Q21924820
8032,Yungaburra,3905,QLD,Queensland,14,AU,Australia,-17.27058,145.58335,Q1580463
8034,Zillmere,3905,QLD,Queensland,14,AU,Australia,-27.35591,153.04453,Q8071918
8035,Zilzie,3905,QLD,Queensland,14,AU,Australia,-23.28867,150.7982,Q8071918
3910,Aberfoyle Park,3904,SA,South Australia,14,AU,Australia,-35.0768,138.59163,Q319540
3919,Adelaide,3904,SA,South Australia,14,AU,Australia,-34.92866,138.59863,Q5112
3921,Adelaide city centre,3904,SA,South Australia,14,AU,Australia,-34.92873,138.60334,Q353997
3920,Adelaide Hills,3904,SA,South Australia,14,AU,Australia,-34.90103,138.85457,Q353997
3933,Albert Park,3904,SA,South Australia,14,AU,Australia,-34.87201,138.51966,Q705686
3935,Alberton,3904,SA,South Australia,14,AU,Australia,-34.85925,138.52138,Q4712262
3944,Aldgate,3904,SA,South Australia,14,AU,Australia,-35.01667,138.73333,Q1309158
3945,Aldinga Beach,3904,SA,South Australia,14,AU,Australia,-35.27826,138.45802,Q1309158
3951,Alexandrina,3904,SA,South Australia,14,AU,Australia,-35.33769,138.83704,Q909559
3962,Allenby Gardens,3904,SA,South Australia,14,AU,Australia,-34.89766,138.55425,Q4731978
3976,Anangu Pitjantjatjara,3904,SA,South Australia,14,AU,Australia,-27.05797,131.37314,Q485826
3978,Andrews Farm,3904,SA,South Australia,14,AU,Australia,-34.67632,138.66197,Q4759071
3979,Angaston,3904,SA,South Australia,14,AU,Australia,-34.50129,139.04625,Q530643
3980,Angle Park,3904,SA,South Australia,14,AU,Australia,-34.85989,138.55798,Q530643
3981,Angle Vale,3904,SA,South Australia,14,AU,Australia,-34.64098,138.6461,Q4763354
4001,Ardrossan,3904,SA,South Australia,14,AU,Australia,-34.42217,137.91907,Q138398
4014,Ascot Park,3904,SA,South Australia,14,AU,Australia,-34.99175,138.55768,Q4804033
4023,Ashford,3904,SA,South Australia,14,AU,Australia,-34.94859,138.57457,Q725263
4033,Athelstone,3904,SA,South Australia,14,AU,Australia,-34.87019,138.6999,Q4813352
4035,Athol Park,3904,SA,South Australia,14,AU,Australia,-34.85608,138.54282,Q4815633
4069,Balaklava,3904,SA,South Australia,14,AU,Australia,-34.14542,138.41148,Q2086426
4077,Balhannah,3904,SA,South Australia,14,AU,Australia,-34.99094,138.82565,Q2675436
4102,Banksia Park,3904,SA,South Australia,14,AU,Australia,-34.81015,138.7357,Q4856537
4122,Barmera,3904,SA,South Australia,14,AU,Australia,-34.25562,140.46147,Q2884630
4126,Barossa,3904,SA,South Australia,14,AU,Australia,-34.61351,138.96169,Q808736
4130,Barunga West,3904,SA,South Australia,14,AU,Australia,-33.79484,137.92311,Q809642
4168,Beaumont,3904,SA,South Australia,14,AU,Australia,-34.94899,138.66188,Q4877535
4173,Bedford Park,3904,SA,South Australia,14,AU,Australia,-35.02204,138.56815,Q4879178
4183,Belair,3904,SA,South Australia,14,AU,Australia,-34.99766,138.62077,Q4881870
4202,Bellevue Heights,3904,SA,South Australia,14,AU,Australia,-35.03023,138.58314,Q4883932
4236,Berri,3904,SA,South Australia,14,AU,Australia,-34.28107,140.59958,Q827089
4237,Berri and Barmera,3904,SA,South Australia,14,AU,Australia,-34.28788,140.49358,Q827093
4247,Beulah Park,3904,SA,South Australia,14,AU,Australia,-34.91768,138.64522,Q4899274
4250,Beverley,3904,SA,South Australia,14,AU,Australia,-34.89512,138.54633,Q4899382
4268,Birdwood,3904,SA,South Australia,14,AU,Australia,-34.81826,138.96478,Q865122
4270,Birkenhead,3904,SA,South Australia,14,AU,Australia,-34.83685,138.49788,Q4916420
4275,Black Forest,3904,SA,South Australia,14,AU,Australia,-34.96028,138.57668,Q4920780
4296,Blackwood,3904,SA,South Australia,14,AU,Australia,-35.02139,138.61429,Q4923618
4297,Blair Athol,3904,SA,South Australia,14,AU,Australia,-34.85889,138.59656,Q4924044
4301,Blakeview,3904,SA,South Australia,14,AU,Australia,-34.67566,138.7101,Q4924651
4348,Bordertown,3904,SA,South Australia,14,AU,Australia,-36.30768,140.77167,Q721784
4378,Brahma Lodge,3904,SA,South Australia,14,AU,Australia,-34.77604,138.65306,Q4955499
4397,Bridgewater,3904,SA,South Australia,14,AU,Australia,-35.01397,138.76648,Q4966824
4401,Brighton,3904,SA,South Australia,14,AU,Australia,-35.0182,138.52351,Q3644691
4417,Broadview,3904,SA,South Australia,14,AU,Australia,-34.87589,138.61498,Q4972321
4422,Brompton,3904,SA,South Australia,14,AU,Australia,-34.89445,138.5782,Q925757
4428,Brooklyn Park,3904,SA,South Australia,14,AU,Australia,-34.92847,138.53631,Q4974725
4486,Burnside,3904,SA,South Australia,14,AU,Australia,-34.93333,138.65,Q1016835
4493,Burra,3904,SA,South Australia,14,AU,Australia,-33.67171,138.92835,Q1000133
4499,Burton,3904,SA,South Australia,14,AU,Australia,-34.73339,138.60247,Q5000780
4546,Camden Park,3904,SA,South Australia,14,AU,Australia,-34.96857,138.53957,Q21907229
4559,Campbelltown,3904,SA,South Australia,14,AU,Australia,-34.88545,138.68546,Q1030580
4646,Ceduna,3904,SA,South Australia,14,AU,Australia,-32.14736,133.86288,Q179717
4664,Charles Sturt,3904,SA,South Australia,14,AU,Australia,-34.90067,138.53182,Q1066185
4678,Cheltenham,3904,SA,South Australia,14,AU,Australia,-34.86788,138.52336,Q5090176
4701,Christie Downs,3904,SA,South Australia,14,AU,Australia,-35.12999,138.49633,Q5110665
4702,Christies Beach,3904,SA,South Australia,14,AU,Australia,-35.13876,138.47232,Q5110724
4713,City of West Torrens,3904,SA,South Australia,14,AU,Australia,-34.93133,138.5509,Q1813391
4714,Clapham,3904,SA,South Australia,14,AU,Australia,-34.98989,138.60158,Q5125861
4715,Clare,3904,SA,South Australia,14,AU,Australia,-33.83325,138.61064,Q2975529
4716,Clare and Gilbert Valleys,3904,SA,South Australia,14,AU,Australia,-34.01462,138.7534,Q909571
4721,Clarence Gardens,3904,SA,South Australia,14,AU,Australia,-34.97539,138.57983,Q5126534
4722,Clarence Park,3904,SA,South Australia,14,AU,Australia,-34.96416,138.5806,Q5126534
4733,Clearview,3904,SA,South Australia,14,AU,Australia,-34.85735,138.61327,Q5130902
4736,Cleve,3904,SA,South Australia,14,AU,Australia,-33.66078,136.28893,Q278050
4747,Clovelly Park,3904,SA,South Australia,14,AU,Australia,-34.99951,138.57081,Q5135847
4778,Collinswood,3904,SA,South Australia,14,AU,Australia,-34.8873,138.61224,Q5147467
4780,Colonel Light Gardens,3904,SA,South Australia,14,AU,Australia,-34.98628,138.59746,Q5148151
4794,Coober Pedy,3904,SA,South Australia,14,AU,Australia,-29.01415,134.75495,Q779188
4831,Copper Coast,3904,SA,South Australia,14,AU,Australia,-33.94287,137.71329,Q371346
4841,Coromandel Valley,3904,SA,South Australia,14,AU,Australia,-35.05,138.61667,Q14935703
4850,Cowandilla,3904,SA,South Australia,14,AU,Australia,-34.93221,138.55931,Q5179458
4852,Cowell,3904,SA,South Australia,14,AU,Australia,-33.68227,136.92117,Q2082300
4856,Crafers,3904,SA,South Australia,14,AU,Australia,-35.0,138.7,Q5180517
4857,Crafers West,3904,SA,South Australia,14,AU,Australia,-34.99136,138.68205,Q5180517
4858,Craigburn Farm,3904,SA,South Australia,14,AU,Australia,-35.04046,138.6049,Q5181650
4862,Craigmore,3904,SA,South Australia,14,AU,Australia,-34.70064,138.70956,Q5181733
4894,Croydon Park,3904,SA,South Australia,14,AU,Australia,-34.88028,138.56779,Q5189692
4896,Crystal Brook,3904,SA,South Australia,14,AU,Australia,-33.35256,138.20955,Q2255269
4902,Cumberland Park,3904,SA,South Australia,14,AU,Australia,-34.97204,138.5867,Q5193934
4942,Darlington,3904,SA,South Australia,14,AU,Australia,-35.03151,138.55527,Q5223965
4950,Davoren Park,3904,SA,South Australia,14,AU,Australia,-34.69063,138.66862,Q14297
4951,Daw Park,3904,SA,South Australia,14,AU,Australia,-34.98975,138.58407,Q5242254
4979,Dernancourt,3904,SA,South Australia,14,AU,Australia,-34.86199,138.67658,Q5262869
5020,Dover Gardens,3904,SA,South Australia,14,AU,Australia,-35.024,138.53695,Q5302486
5037,Dulwich,3904,SA,South Australia,14,AU,Australia,-34.9365,138.6272,Q5313536
5104,Echunga,3904,SA,South Australia,14,AU,Australia,-35.10354,138.79588,Q2261821
5107,Eden Hills,3904,SA,South Australia,14,AU,Australia,-35.0211,138.59567,Q5336865
5118,Edwardstown,3904,SA,South Australia,14,AU,Australia,-34.98018,138.5694,Q5346153
5131,Elizabeth Downs,3904,SA,South Australia,14,AU,Australia,-34.69982,138.69132,Q2918794
5132,Elizabeth East,3904,SA,South Australia,14,AU,Australia,-34.72513,138.68214,Q2918794
5133,Elizabeth Grove,3904,SA,South Australia,14,AU,Australia,-34.73528,138.66888,Q2918794
5135,Elizabeth North,3904,SA,South Australia,14,AU,Australia,-34.70678,138.67609,Q2918794
5136,Elizabeth Park,3904,SA,South Australia,14,AU,Australia,-34.70974,138.68604,Q2918794
5137,Elizabeth South,3904,SA,South Australia,14,AU,Australia,-34.73182,138.66192,Q2918794
5138,Elizabeth Vale,3904,SA,South Australia,14,AU,Australia,-34.74857,138.66819,Q2918794
5144,Elliston,3904,SA,South Australia,14,AU,Australia,-33.53931,135.09514,Q1332499
5158,Encounter Bay,3904,SA,South Australia,14,AU,Australia,-35.57419,138.60055,Q3437562
5160,Enfield,3904,SA,South Australia,14,AU,Australia,-34.8526,138.60255,Q5377280
5168,Erindale,3904,SA,South Australia,14,AU,Australia,-34.92785,138.66313,Q5389242
5181,Ethelton,3904,SA,South Australia,14,AU,Australia,-34.84869,138.49103,Q5400901
5192,Evandale,3904,SA,South Australia,14,AU,Australia,-34.90552,138.63542,Q5415588
5194,Evanston,3904,SA,South Australia,14,AU,Australia,-34.61657,138.73369,Q5415991
